Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
103,1/20/2023,11:53:35 AM,98,21.3,107,20.7
104,1/20/2023,11:53:40 AM,98,21.3,108,20.7
105,1/20/2023,11:53:45 AM,98,21.3,108,20.7
106,1/20/2023,11:53:50 AM,99,21.3,109,20.7
107,1/20/2023,11:53:55 AM,99,21.3,110,20.7
108,1/20/2023,11:54:00 AM,100,21.3,110,20.7
109,1/20/2023,11:54:05 AM,100,21.3,111,20.7
110,1/20/2023,11:54:10 AM,101,21.3,111,20.7
111,1/20/2023,11:54:15 AM,101,21.3,112,20.7
112,1/20/2023,11:54:20 AM,102,21.3,112,20.7
113,1/20/2023,11:54:25 AM,102,21.3,113,20.7
114,1/20/2023,11:54:30 AM,103,21.3,113,20.7
115,1/20/2023,11:54:35 AM,103,21.3,114,20.7
116,1/20/2023,11:54:40 AM,104,21.3,114,20.7
117,1/20/2023,11:54:45 AM,104,21.3,115,20.7
118,1/20/2023,11:54:50 AM,105,21.3,115,20.7
119,1/20/2023,11:54:55 AM,105,21.3,116,20.7
120,1/20/2023,11:55:00 AM,106,21.3,116,20.7
121,1/20/2023,11:55:05 AM,106,21.3,117,20.7
122,1/20/2023,11:55:10 AM,106,21.3,117,20.7
123,1/20/2023,11:55:15 AM,107,21.3,118,20.7
124,1/20/2023,11:55:20 AM,107,21.3,118,20.7
125,1/20/2023,11:55:25 AM,108,21.3,119,20.7
126,1/20/2023,11:55:30 AM,108,21.3,119,20.7
127,1/20/2023,11:55:35 AM,109,21.3,119,20.7
128,1/20/2023,11:55:40 AM,109,21.3,120,20.7
129,1/20/2023,11:55:45 AM,110,21.3,120,20.7
130,1/20/2023,11:55:50 AM,110,21.3,121,20.7
131,1/20/2023,11:55:55 AM,111,21.3,121,20.7
132,1/20/2023,11:56:00 AM,111,21.3,122,20.7
133,1/20/2023,11:56:05 AM,112,21.3,122,20.7
134,1/20/2023,11:56:10 AM,112,21.3,123,20.7
135,1/20/2023,11:56:15 AM,112,21.3,123,20.7
136,1/20/2023,11:56:20 AM,113,21.3,124,20.7
137,1/20/2023,11:56:25 AM,113,21.3,124,20.7
138,1/20/2023,11:56:30 AM,114,21.3,124,20.7
139,1/20/2023,11:56:35 AM,114,21.3,125,20.7
140,1/20/2023,11:56:40 AM,115,21.3,125,20.7
141,1/20/2023,11:56:45 AM,115,21.3,126,20.7
142,1/20/2023,11:56:50 AM,115,21.3,126,20.7
143,1/20/2023,11:56:55 AM,116,21.3,126,20.7
144,1/20/2023,11:57:00 AM,116,21.3,127,20.7
145,1/20/2023,11:57:05 AM,117,21.3,127,20.7
146,1/20/2023,11:57:10 AM,117,21.3,128,20.7
147,1/20/2023,11:57:15 AM,118,21.3,128,20.7
148,1/20/2023,11:57:20 AM,118,21.3,128,20.7
149,1/20/2023,11:57:25 AM,119,21.3,129,20.7
150,1/20/2023,11:57:30 AM,119,21.3,129,20.6
151,1/20/2023,11:57:35 AM,119,21.3,130,20.6
152,1/20/2023,11:57:40 AM,120,21.3,130,20.7
153,1/20/2023,11:57:45 AM,120,21.3,131,20.7
154,1/20/2023,11:57:50 AM,120,21.3,131,20.7
155,1/20/2023,11:57:55 AM,121,21.3,131,20.7
156,1/20/2023,11:58:00 AM,121,21.3,132,20.7
157,1/20/2023,11:58:05 AM,122,21.3,132,20.7
158,1/20/2023,11:58:10 AM,122,21.3,133,20.7
159,1/20/2023,11:58:15 AM,123,21.3,133,20.6
160,1/20/2023,11:58:20 AM,123,21.3,134,20.6
161,1/20/2023,11:58:25 AM,124,21.3,134,20.7
162,1/20/2023,11:58:30 AM,124,21.3,134,20.6
163,1/20/2023,11:58:35 AM,124,21.3,135,20.6
164,1/20/2023,11:58:40 AM,124,21.3,135,20.6
165,1/20/2023,11:58:45 AM,125,21.3,135,20.6
166,1/20/2023,11:58:50 AM,125,21.3,135,20.6
167,1/20/2023,11:58:55 AM,125,21.3,135,20.6
168,1/20/2023,11:59:00 AM,125,21.3,136,20.6
169,1/20/2023,11:59:05 AM,125,21.3,136,20.6
170,1/20/2023,11:59:10 AM,126,21.3,136,20.6
171,1/20/2023,11:59:15 AM,126,21.3,136,20.6
172,1/20/2023,11:59:20 AM,126,21.3,136,20.6
173,1/20/2023,11:59:25 AM,126,21.3,137,20.6
174,1/20/2023,11:59:30 AM,126,21.3,137,20.6
175,1/20/2023,11:59:35 AM,126,21.3,137,20.7
176,1/20/2023,11:59:40 AM,126,21.3,137,20.7
177,1/20/2023,11:59:45 AM,127,21.4,137,20.7
178,1/20/2023,11:59:50 AM,127,21.4,137,20.7
179,1/20/2023,11:59:55 AM,127,21.4,138,20.7
180,1/20/2023,12:00:00 PM,127,21.4,138,20.7
181,1/20/2023,12:00:05 PM,127,21.4,138,20.7
182,1/20/2023,12:00:10 PM,128,21.4,138,20.7
183,1/20/2023,12:00:15 PM,128,21.4,138,20.7
184,1/20/2023,12:00:20 PM,128,21.3,138,20.7
185,1/20/2023,12:00:25 PM,128,21.3,138,20.7
186,1/20/2023,12:00:30 PM,128,21.4,139,20.7
187,1/20/2023,12:00:35 PM,128,21.4,139,20.7
188,1/20/2023,12:00:40 PM,129,21.4,139,20.7
189,1/20/2023,12:00:45 PM,129,21.4,139,20.7
190,1/20/2023,12:00:50 PM,129,21.4,139,20.7
191,1/20/2023,12:00:55 PM,129,21.4,139,20.7
192,1/20/2023,12:01:00 PM,129,21.4,139,20.7
193,1/20/2023,12:01:05 PM,129,21.4,139,20.7
194,1/20/2023,12:01:10 PM,129,21.4,139,20.7
195,1/20/2023,12:01:15 PM,129,21.4,139,20.7
196,1/20/2023,12:01:20 PM,130,21.4,140,20.7
197,1/20/2023,12:01:25 PM,130,21.4,140,20.7
198,1/20/2023,12:01:30 PM,130,21.4,140,20.7
199,1/20/2023,12:01:35 PM,130,21.4,140,20.7
200,1/20/2023,12:01:40 PM,130,21.4,140,20.7
201,1/20/2023,12:01:45 PM,130,21.4,140,20.7
202,1/20/2023,12:01:50 PM,130,21.4,140,20.7
203,1/20/2023,12:01:55 PM,130,21.4,140,20.7
204,1/20/2023,12:02:00 PM,130,21.4,140,20.7
205,1/20/2023,12:02:05 PM,130,21.4,140,20.7
206,1/20/2023,12:02:10 PM,131,21.4,140,20.7
207,1/20/2023,12:02:15 PM,131,21.4,140,20.7
208,1/20/2023,12:02:20 PM,131,21.4,140,20.7
209,1/20/2023,12:02:25 PM,131,21.4,140,20.7
210,1/20/2023,12:02:30 PM,131,21.4,141,20.7
211,1/20/2023,12:02:35 PM,131,21.4,141,20.7
212,1/20/2023,12:02:40 PM,131,21.4,141,20.7
213,1/20/2023,12:02:45 PM,131,21.4,141,20.7
214,1/20/2023,12:02:50 PM,131,21.4,141,20.7
215,1/20/2023,12:02:55 PM,131,21.4,141,20.7
216,1/20/2023,12:03:00 PM,131,21.4,141,20.7
217,1/20/2023,12:03:05 PM,131,21.4,141,20.7
218,1/20/2023,12:03:10 PM,131,21.4,141,20.7
219,1/20/2023,12:03:15 PM,131,21.4,141,20.7
220,1/20/2023,12:03:20 PM,131,21.4,141,20.7
221,1/20/2023,12:03:25 PM,131,21.4,141,20.7
222,1/20/2023,12:03:30 PM,131,21.4,141,20.7
223,1/20/2023,12:03:35 PM,131,21.4,141,20.7
224,1/20/2023,12:03:40 PM,131,21.4,141,20.7
225,1/20/2023,12:03:45 PM,131,21.4,141,20.7
226,1/20/2023,12:03:50 PM,132,21.4,141,20.7
227,1/20/2023,12:03:55 PM,132,21.4,141,20.7
228,1/20/2023,12:04:00 PM,132,21.4,141,20.7
229,1/20/2023,12:04:05 PM,132,21.4,141,20.7
230,1/20/2023,12:04:10 PM,132,21.4,141,20.7
231,1/20/2023,12:04:15 PM,132,21.4,141,20.7
232,1/20/2023,12:04:20 PM,132,21.4,141,20.7
233,1/20/2023,12:04:25 PM,132,21.4,142,20.7
234,1/20/2023,12:04:30 PM,132,21.4,142,20.7
235,1/20/2023,12:04:35 PM,132,21.4,142,20.7
236,1/20/2023,12:04:40 PM,132,21.4,142,20.7
237,1/20/2023,12:04:45 PM,132,21.4,142,20.7
238,1/20/2023,12:04:50 PM,132,21.4,142,20.7
239,1/20/2023,12:04:55 PM,132,21.4,142,20.7
240,1/20/2023,12:05:00 PM,132,21.4,142,20.7
241,1/20/2023,12:05:05 PM,132,21.4,142,20.7
242,1/20/2023,12:05:10 PM,132,21.4,142,20.7
243,1/20/2023,12:05:15 PM,132,21.4,142,20.7
244,1/20/2023,12:05:20 PM,132,21.4,142,20.7
245,1/20/2023,12:05:25 PM,132,21.4,142,20.7
246,1/20/2023,12:05:30 PM,132,21.4,142,20.7
247,1/20/2023,12:05:35 PM,132,21.4,142,20.7
248,1/20/2023,12:05:40 PM,132,21.4,142,20.7
249,1/20/2023,12:05:45 PM,132,21.4,142,20.7
250,1/20/2023,12:05:50 PM,132,21.4,142,20.7
251,1/20/2023,12:05:55 PM,132,21.4,143,20.7
252,1/20/2023,12:06:00 PM,132,21.4,143,20.7
253,1/20/2023,12:06:05 PM,132,21.4,143,20.7
254,1/20/2023,12:06:10 PM,132,21.4,143,20.7
255,1/20/2023,12:06:15 PM,132,21.4,143,20.7
256,1/20/2023,12:06:20 PM,132,21.4,143,20.7
257,1/20/2023,12:06:25 PM,132,21.4,143,20.7
258,1/20/2023,12:06:30 PM,132,21.4,143,20.7
259,1/20/2023,12:06:35 PM,132,21.4,143,20.7
260,1/20/2023,12:06:40 PM,132,21.4,143,20.7
261,1/20/2023,12:06:45 PM,132,21.4,142,20.7
262,1/20/2023,12:06:50 PM,132,21.4,142,20.7
263,1/20/2023,12:06:55 PM,132,21.4,142,20.7
264,1/20/2023,12:07:00 PM,132,21.4,142,20.7
265,1/20/2023,12:07:05 PM,132,21.4,142,20.7
266,1/20/2023,12:07:10 PM,132,21.4,142,20.7
267,1/20/2023,12:07:15 PM,132,21.4,142,20.7
268,1/20/2023,12:07:20 PM,132,21.4,142,20.7
269,1/20/2023,12:07:25 PM,132,21.4,142,20.7
270,1/20/2023,12:07:30 PM,132,21.4,142,20.7
271,1/20/2023,12:07:35 PM,132,21.4,142,20.7
272,1/20/2023,12:07:40 PM,132,21.4,142,20.7
273,1/20/2023,12:07:45 PM,132,21.4,143,20.7
274,1/20/2023,12:07:50 PM,132,21.4,143,20.7
275,1/20/2023,12:07:55 PM,132,21.4,143,20.7
276,1/20/2023,12:08:00 PM,132,21.4,143,20.7
277,1/20/2023,12:08:05 PM,132,21.4,143,20.7
278,1/20/2023,12:08:10 PM,132,21.4,143,20.7
279,1/20/2023,12:08:15 PM,133,21.4,143,20.7
280,1/20/2023,12:08:20 PM,133,21.4,143,20.7
281,1/20/2023,12:08:25 PM,133,21.4,143,20.7
282,1/20/2023,12:08:30 PM,133,21.4,143,20.7
283,1/20/2023,12:08:35 PM,133,21.4,143,20.7
284,1/20/2023,12:08:40 PM,133,21.4,143,20.7
285,1/20/2023,12:08:45 PM,133,21.4,143,20.7
286,1/20/2023,12:08:50 PM,133,21.4,143,20.7
287,1/20/2023,12:08:55 PM,133,21.4,143,20.7
288,1/20/2023,12:09:00 PM,133,21.4,143,20.7
289,1/20/2023,12:09:05 PM,133,21.4,143,20.7
290,1/20/2023,12:09:10 PM,133,21.4,143,20.7
291,1/20/2023,12:09:15 PM,133,21.4,143,20.7
292,1/20/2023,12:09:20 PM,133,21.4,143,20.7
293,1/20/2023,12:09:25 PM,132,21.4,143,20.7
294,1/20/2023,12:09:30 PM,132,21.4,143,20.7
295,1/20/2023,12:09:35 PM,132,21.4,143,20.7
296,1/20/2023,12:09:40 PM,132,21.4,143,20.7
297,1/20/2023,12:09:45 PM,132,21.4,143,20.7
298,1/20/2023,12:09:50 PM,132,21.4,143,20.7
299,1/20/2023,12:09:55 PM,132,21.4,143,20.7
300,1/20/2023,12:10:00 PM,132,21.4,143,20.7
301,1/20/2023,12:10:05 PM,132,21.4,143,20.7
302,1/20/2023,12:10:10 PM,132,21.4,143,20.7
303,1/20/2023,12:10:15 PM,133,21.4,143,20.7
304,1/20/2023,12:10:20 PM,133,21.4,143,20.7
305,1/20/2023,12:10:25 PM,133,21.4,143,20.7
306,1/20/2023,12:10:30 PM,133,21.4,143,20.7
307,1/20/2023,12:10:35 PM,133,21.4,143,20.7
308,1/20/2023,12:10:40 PM,133,21.4,143,20.7
309,1/20/2023,12:10:45 PM,133,21.4,143,20.7
310,1/20/2023,12:10:50 PM,133,21.4,143,20.7
311,1/20/2023,12:10:55 PM,133,21.5,143,20.7
312,1/20/2023,12:11:00 PM,133,21.4,143,20.7
313,1/20/2023,12:11:05 PM,133,21.5,143,20.7
314,1/20/2023,12:11:10 PM,133,21.5,143,20.7
315,1/20/2023,12:11:15 PM,133,21.5,143,20.7
316,1/20/2023,12:11:20 PM,133,21.5,143,20.7
317,1/20/2023,12:11:25 PM,133,21.5,143,20.7
318,1/20/2023,12:11:30 PM,133,21.6,143,20.7
319,1/20/2023,12:11:35 PM,133,21.6,143,20.7
320,1/20/2023,12:11:40 PM,133,21.6,143,20.7
321,1/20/2023,12:11:45 PM,133,21.6,143,20.7
322,1/20/2023,12:11:50 PM,133,21.6,143,20.7
323,1/20/2023,12:11:55 PM,133,21.6,143,20.7
324,1/20/2023,12:12:00 PM,133,21.6,143,20.7
325,1/20/2023,12:12:05 PM,133,21.6,143,20.7
326,1/20/2023,12:12:10 PM,133,21.6,143,20.7
327,1/20/2023,12:12:15 PM,133,21.6,143,20.7
