Energy_(eV)	counts
9548.362259679363	0.0017131085338435194
9548.608801797483	0.001753500484043497
9548.855350695043	0.0017332896296593954
9549.101906329704	0.0018536382944402624
9549.348468659558	0.0016731376172107817
9549.595037643123	0.0015729254774264048
9549.841613239343	0.0014126009957008555
9550.08819540757	0.0017736370699790347
9550.33478410757	0.001332173668356151
9550.581379299512	0.0020744863819261196
9550.82798094396	0.0019741951716962317
9551.074589001872	0.0018336602483433788
9551.321203434594	0.002014161007637444
9551.567824203852	0.002174906577369116
9551.814451271748	0.0022149270610106186
9552.061084600758	0.0022549672442148962
9552.307724153718	0.0024958726968744628
9552.554369893835	0.002114744637543394
9552.801021784659	0.0023348349154720107
9553.047679790103	0.002435918819207525
9553.294343874419	0.002415598929429446
9553.541014002207	0.0020341835798650784
9553.787690138402	0.0025160142302481417
9554.034372248267	0.002294997687734332
9554.281060297404	0.0025762999827806145
9554.527754251732	0.002555791860409827
9554.774454077493	0.0022748363386074274
9555.02115974124	0.003157906686623546
9555.26787120984	0.002876777762355053
9555.514588450475	0.002676170315447224
9555.761311430619	0.0024956100991432354
9556.008040118051	0.0030170450446611024
9556.254774480853	0.00309764570947025
9556.501514487389	0.0031974516604393725
9556.748260106311	0.0036392914598084598
9556.995011306564	0.003899862748323762
9557.241768057369	0.004000000608284287
9557.488530328228	0.0039602574688110005
9557.735298088908	0.004300760838719127
9557.982071309458	0.004200855858547636
9558.228849960191	0.0049435400118628976
9558.475634011678	0.004421748586729653
9558.722423434763	0.004642423192122395
9558.969218200535	0.005363930684339182
9559.216018280344	0.0055048468691867546
9559.462823645783	0.006207228109125648
9559.709634268707	0.005806216228465556
9559.95645012121	0.006769228428435124
9560.203271175624	0.006467789570203882
9560.450097404522	0.007109811183234247
9560.69692878072	0.007351419800188326
9560.94376527726	0.007470817440442716
9561.190606867412	0.0087347335228702
9561.437453524688	0.008774050551334804
9561.684305222812	0.009738588498488559
9561.931161935732	0.01003863579325574
9562.178023637625	0.010761831768351923
9562.424890302878	0.01234679867393582
9562.671761906093	0.012587019757528184
9562.918638422087	0.012526615892933727
9563.165519825885	0.014173130952171554
9563.412406092715	0.012586361095801324
9563.659297198024	0.01439262117304909
9563.906193117451	0.01483475371547745
9564.153093826832	0.01603635780172806
9564.399999302208	0.016800278286032127
9564.646909519817	0.017643392816486452
9564.893824456089	0.018505370403472256
9565.14074408764	0.020472395886517936
9565.387668391277	0.020488931997706128
9565.634597344002	0.022399173419958066
9565.881530922994	0.02472572905397617
9566.128469105615	0.0260476967862631
9566.375411869414	0.029661337471714764
9566.622359192117	0.03220917170890176
9566.869311051618	0.03453665458334235
9567.116267425998	0.039192708378604675
9567.3632282935	0.04301950988732243
9567.61019363255	0.04930494433919066
9567.857163421733	0.05442376222519908
9568.104137639808	0.056159848007230145
9568.351116265696	0.06305151038501518
9568.598099278483	0.06968693349304746
9568.845086657417	0.07353609838093816
9569.092078381906	0.07761200795831022
9569.339074431517	0.0789626785588878
9569.586074785968	0.08543655322686185
9569.833079425145	0.08680444203344959
9570.080088329076	0.08889486237638493
9570.327101477944	0.09614627720266268
9570.574118852086	0.09615409405742342
9570.82114043198	0.09983417145129994
9571.068166198263	0.10176767561556434
9571.315196131705	0.10925399933865529
9571.562230213225	0.11568584938315477
9571.809268423887	0.11461335180309234
9572.056310744894	0.11513473223741338
9572.303357157587	0.11352502412727114
9572.550407643448	0.10769076269616622
9572.797462184093	0.10604574349554104
9573.044520761276	0.09527906523587365
9573.291583356882	0.08809212830952637
9573.538649952934	0.08354112686709168
9573.785720531578	0.07337555039753674
9574.032795075094	0.0648523019790146
9574.279873565894	0.05999632749797239
9574.526955986514	0.05522388931960299
9574.774042319612	0.0504384325618739
9575.021132547978	0.04796078828530142
9575.268226654523	0.04348843535453802
9575.515324622276	0.04336211408783161
9575.762426434394	0.038987648735444844
9576.009532074148	0.0351756789783827
9576.256641524928	0.034516686498748436
9576.503754770247	0.03268809165930446
9576.75087179373	0.03094547429202734
9576.997992579118	0.028654638755128976
9577.245117110264	0.026912562526594193
9577.492245371133	0.026027644987668245
9577.739377345813	0.02414284448024395
9577.986513018486	0.022297920795500352
9578.233652373456	0.020874334763844312
9578.48079539513	0.017542387929570087
9578.727942068022	0.01866432314886226
9578.975092376759	0.015076000736373715
9579.222246306068	0.015214416112712707
9579.46940384078	0.014332395104219795
9579.716564965831	0.012787097657925562
9579.96372966626	0.012989369445287181
9580.210897927207	0.011083273511435832
9580.458069733912	0.010942486265487692
9580.705245071716	0.010721642880871267
9580.952423926057	0.009477457277628649
9581.199606282475	0.009156743910542007
9581.446792126599	0.009096061790131185
9581.693981444161	0.008634972466916196
9581.941174220985	0.0076710584787330165
9582.18837044299	0.007331020624646768
9582.435570096188	0.006448306942313253
9582.682773166687	0.006467883770596122
9582.929979640672	0.006246763385507706
9583.177189504442	0.0059461718067308125
9583.424402744373	0.005624947778550818
9583.671619346922	0.005384696298561533
9583.918839298647	0.0045617432708005105
9584.166062586195	0.004863627984291846
9584.413289196287	0.004542354875802947
9584.660519115743	0.004421485896371074
9584.907752331459	0.003960123844105071
9585.15498883042	0.0037796875802613822
9585.402228599693	0.0033582120416096838
9585.649471626431	0.0030168865673865374
9585.89671789786	0.003077395187828789
9586.143967401296	0.0033381845682575848
9586.39122012414	0.0030167726617438776
9586.638476053859	0.002957041570734657
9586.885735178006	0.0030371223157778277
9587.132997484221	0.0027565084044632016
9587.380262960209	0.0030369933768783957
9587.627531593758	0.0025557621449051955
9587.87480337273	0.002194641899176963
9588.122078285067	0.002696078952781457
9588.369356318779	0.0026558900953640653
9588.616637461966	0.002635917050331685
9588.86392170278	0.001853816673595241
9589.111209029463	0.002154859203761645
9589.358499430324	0.0019941780076022536
9589.605792893743	0.002114635705339537
9589.853089408172	0.001352151747766381
9590.100388962135	0.0012318476448671724
9590.347691544224	0.0017131035815302542
9590.594997143107	0.0013519041231653997
9590.842305747508	0.001392196982411441
9591.089617346233	0.0015527889475547905
9591.33693192815	0.0019138051995795794
9591.584249482192	0.0014725399660517184
9591.83156999736	0.0014524282042465944
9592.078893462725	0.0012919798244996274
9592.326219867418	0.0016932890348979753
9592.573549200642	0.0012719919095271212
9592.820881451655	0.0011916240643804808
9593.068216609789	0.0010713100950432118
9593.31555466443	0.001492478394455002
9593.562895605035	0.00111143457563824
9593.810239421116	0.0013121907089469924
9594.057586102253	0.0008306920455573125
9594.304935638087	0.0007704310204652984
9594.552288018313	0.0011316256126440753
9594.799643232693	0.0008706282854344261
9595.04700127105	0.0009109013801160419
9595.294362123259	0.0010511636369819693
9595.541725779261	0.0009909422563967364
9595.789092229052	0.0011313432787866447
9596.036461462683	0.0009107329242755689
9596.28383347027	0.0008705935908033484
9596.531208241984	0.0007902951159058804
9596.778585768045	0.001091402039470069
9597.025966038736	0.0007703765056121318
9597.273349044395	0.0008105059551770982
9597.520734775419	0.0007904486647552872
9597.768123222248	0.0006299111393881977
9598.015514375387	0.0009308843419627621
9598.262908225388	0.0006098637372612523
9598.510304762869	0.0005094980838908639
9598.757703978481	0.0006900037727476165
9599.005105862945	0.0005296296504801845
9599.252510407025	0.000730192592789059
9599.49991760154	0.0007301827076630239
9599.747327437362	0.00044939060902954205
9599.994739905413	0.0005697244192269239
9600.24215499666	0.0005697046164740287
9600.489572702127	0.00030895000063433823
9600.736993012888	0.0005095773485288069
9600.984415920058	0.00040924138059978695
9601.231841414812	0.000750299402280918
9601.47926948837	0.000228681218003412
9601.726700131992	0.0004694776215374018
9601.974133337006	0.0007301430850943004
9602.221569094763	0.0003089945971293761
9602.469007396676	0.0005296891087901414
9602.716448234201	0.0003489803588391078
9602.963891598843	0.00046947762137489776
9603.211337482153	0.00034910419397142826
9603.45878587572	0.00034907447635424283
9603.706236771191	0.00046935873823083395
9603.953690160248	0.00036910205037764916
9604.201146034626	0.0005496522613838014
9604.448604386092	0.0006500030918590089
9604.696065206472	0.0002888629866639412
9604.943528487624	0.0005496919106844541
9605.190994221457	0.0005898015267019934
9605.438462399921	0.0005095773225281464
9605.685933015004	0.0005496374043627541
9605.933406058744	0.0005095525676244904
9606.180881523222	0.0005296593794726588
9606.428359400546	0.0004893813762726403
9606.675839682883	0.00030895494400987646
9606.923322362436	0.0004292739041738885
9607.170807431441	0.00030896485359278245
9607.418294882185	0.0002486543273061749
9607.66578470699	0.00038907021622362184
9607.913276898222	0.0004493658343816345
9608.160771448283	0.0003691862512409488
9608.408268349614	0.0004092066917376058
9608.655767594697	0.0003891098267670403
9608.903269176057	0.00046944789173240694
9609.150773086249	0.0004492915928275037
9609.39827931787	0.00034896551871848946
9609.645787863556	0.0004895448210546065
9609.893298715986	0.0003891791208830298
9610.140811867863	0.00038912960636309753
9610.388327311945	0.0003690574689954953
9610.635845041008	0.0002888481220052
9610.883365047877	0.00044933611968952326
9611.130887325415	0.00018854189225013768
9611.37841186651	0.0003289775571885512
9611.625938664098	0.00020862889988287377
9611.873467711142	0.0003891791208830299
9612.120999000648	0.00030892027172311603
9612.368532525652	0.00038914940602841443
9612.616068279222	0.00032899240730317313
9612.863606254467	0.00014847190554524375
9613.11114644453	0.00042922931019766453
9613.358688842587	0.00020859917072789524
9613.606233441842	0.0004493856538724548
9613.853780235546	0.0002688304777152115
9614.10132921697	0.0001284195775932058
9614.348880379426	0.0003288785186421955
9614.59643371626	0.00012834032676811363
9614.843989220843	0.00016847965447143752
9615.091546886584	0.000489445738225876
9615.339106706928	0.00030893018642490217
9615.586668675345	0.00030895496871050375
9615.834232785342	0.0002487137414150092
9616.081799030457	0.0002487385207755366
9616.329367404252	0.00010825826657351893
9616.576937900336	0.00042928875428851034
9616.824510512331	0.0003489704635565648
9617.072085233904	0.000228691137742826
9617.319662058746	0.0005698532598113589
9617.56724098058	0.0003088756924535157
9617.814821993157	6.813380596649827e-05
9618.062405090262	0.00030890045986998977
9618.309990265709	0.00020870321334508053
9618.55757751334	0.00042932837108833766
9618.805166827024	0.0005096417429828682
9619.052758200665	4.813594208508743e-05
9619.300351628191	0.0003490546526383152
