Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,10,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
212,3/31/2023,7:12:07 PM,25,24.4,42,23.2
213,3/31/2023,7:12:17 PM,25,24.4,42,23.2
214,3/31/2023,7:12:27 PM,25,24.4,41,23.2
215,3/31/2023,7:12:37 PM,25,24.4,42,23.2
216,3/31/2023,7:12:47 PM,25,24.4,42,23.2
217,3/31/2023,7:12:57 PM,25,24.4,42,23.2
218,3/31/2023,7:13:07 PM,25,24.4,42,23.2
219,3/31/2023,7:13:17 PM,25,24.5,42,23.3
220,3/31/2023,7:13:27 PM,25,24.5,42,23.3
221,3/31/2023,7:13:37 PM,25,24.5,42,23.3
222,3/31/2023,7:13:47 PM,25,24.6,42,23.3
223,3/31/2023,7:13:57 PM,25,24.6,42,23.3
224,3/31/2023,7:14:07 PM,25,24.6,42,23.3
225,3/31/2023,7:14:17 PM,25,24.6,42,23.3
226,3/31/2023,7:14:27 PM,25,24.6,42,23.3
227,3/31/2023,7:14:37 PM,25,24.6,42,23.3
228,3/31/2023,7:14:47 PM,25,24.6,42,23.3
229,3/31/2023,7:14:57 PM,25,24.6,42,23.3
230,3/31/2023,7:15:07 PM,25,24.6,42,23.3
231,3/31/2023,7:15:17 PM,25,24.6,42,23.3
232,3/31/2023,7:15:27 PM,25,24.6,42,23.3
233,3/31/2023,7:15:37 PM,25,24.7,42,23.3
234,3/31/2023,7:15:47 PM,25,24.7,42,23.3
235,3/31/2023,7:15:57 PM,25,24.7,42,23.3
236,3/31/2023,7:16:07 PM,25,24.7,42,23.3
237,3/31/2023,7:16:17 PM,25,24.7,42,23.3
238,3/31/2023,7:16:27 PM,25,24.7,42,23.3
239,3/31/2023,7:16:37 PM,25,24.7,41,23.3
240,3/31/2023,7:16:47 PM,25,24.7,41,23.3
241,3/31/2023,7:16:57 PM,25,24.7,42,23.3
242,3/31/2023,7:17:07 PM,25,24.7,41,23.3
243,3/31/2023,7:17:17 PM,25,24.7,41,23.3
244,3/31/2023,7:17:27 PM,25,24.8,42,23.3
245,3/31/2023,7:17:37 PM,25,24.8,41,23.3
246,3/31/2023,7:17:47 PM,25,24.8,41,23.3
247,3/31/2023,7:17:57 PM,25,24.8,42,23.3
248,3/31/2023,7:18:07 PM,25,24.8,41,23.3
249,3/31/2023,7:18:17 PM,25,24.8,42,23.3
250,3/31/2023,7:18:27 PM,25,24.8,40,23.4
251,3/31/2023,7:18:37 PM,25,24.8,42,23.4
252,3/31/2023,7:18:47 PM,25,24.8,42,23.4
253,3/31/2023,7:18:57 PM,25,24.8,42,23.4
254,3/31/2023,7:19:07 PM,25,24.8,42,23.4
255,3/31/2023,7:19:17 PM,25,24.8,42,23.4
256,3/31/2023,7:19:27 PM,25,24.8,42,23.4
257,3/31/2023,7:19:37 PM,25,24.8,42,23.4
258,3/31/2023,7:19:47 PM,25,24.8,42,23.4
259,3/31/2023,7:19:57 PM,25,24.8,42,23.4
260,3/31/2023,7:20:07 PM,25,24.8,42,23.4
261,3/31/2023,7:20:17 PM,25,24.8,42,23.4
262,3/31/2023,7:20:27 PM,25,24.8,42,23.4
263,3/31/2023,7:20:37 PM,25,24.8,42,23.4
264,3/31/2023,7:20:47 PM,25,24.8,42,23.5
265,3/31/2023,7:20:57 PM,25,24.8,42,23.5
266,3/31/2023,7:21:07 PM,25,24.8,41,23.5
267,3/31/2023,7:21:17 PM,25,24.8,42,23.5
268,3/31/2023,7:21:27 PM,25,24.8,42,23.6
269,3/31/2023,7:21:37 PM,25,24.9,42,23.6
270,3/31/2023,7:21:47 PM,25,24.9,42,23.6
271,3/31/2023,7:21:57 PM,25,24.9,42,23.6
