Energy_(eV)	counts
9548.438641634002	0.0013818419834200092
9548.6853460358	0.0013985363534073224
9548.932056898735	0.001727822714186144
9549.178774182452	0.0017440065887083913
9549.425497847014	0.001843044012353487
9549.672227852889	0.0018595713449545417
9549.918964160943	0.0018758226587405156
9550.165706732443	0.0019091867143658438
9550.41245552904	0.0016458720139401653
9550.659210512775	0.0019911056244448166
9550.905971646058	0.0018426759525976832
9551.152738891691	0.0019251918713723115
9551.399512212824	0.0021560264450931686
9551.646291572984	0.001695098423504323
9551.893076936054	0.001760773164284333
9552.13986826627	0.0020077035771930924
9552.386665528216	0.0020732065422638503
9552.633468686818	0.0023199705311614956
9552.880277707349	0.00222161116240331
9553.127092555407	0.002254293010191972
9553.373913196927	0.0023369537055020944
9553.62073959817	0.002122815859262585
9553.867571725714	0.0025510344531827606
9554.11440954646	0.0022714414691326827
9554.36125302762	0.0024030062440350405
9554.608102136714	0.0022876882472761474
9554.854956841567	0.002485234529869567
9555.101817110308	0.002980930412108754
9555.348682911355	0.0029460696631265913
9555.595554213429	0.002978820527619842
9555.842430985536	0.003094509124974404
9556.08931319697	0.003209135271239328
9556.336200817303	0.003489557676494343
9556.583093816389	0.003554886485026891
9556.829992164354	0.0036535875964136145
9557.076895831597	0.003555035993218257
9557.323804788786	0.003572081819829605
9557.570719006852	0.004495917710632124
9557.817638456989	0.004182411494188238
9558.064563110645	0.004952175895230506
9558.311492939529	0.004213724964700185
9558.558427915596	0.004446462409465356
9558.805368011053	0.005152767862102502
9559.052313198352	0.005219707271756514
9559.299263450184	0.005955416635405368
9559.546218739482	0.006008227281959054
9559.793179039418	0.0060102128839761345
9560.040144323393	0.006103619584464398
9560.287114565044	0.006551758792291816
9560.53408973823	0.0076535409229658785
9560.781069817043	0.007322490483270303
9561.02805477579	0.0080181504235795
9561.275044588996	0.008475379017660082
9561.522039231419	0.008807065340701239
9561.76903867801	0.00974361686827701
9562.01604290395	0.010422821733577321
9562.26305188462	0.010373526213302167
9562.510065595614	0.0119873221525421
9562.757084012725	0.012167907555648002
9563.00410711195	0.013086662496769508
9563.251134869492	0.014883988733190131
9563.498167261741	0.014386818336439287
9563.745204265293	0.015061819121831235
9563.99224585693	0.015802067714900902
9564.23929201363	0.016529508454911305
9564.486342712553	0.01738084203352604
9564.733397931053	0.018340107469416566
9564.980457646669	0.020250256169819094
9565.227521837109	0.020262707138551002
9565.474590480278	0.021582131745027586
9565.721663554252	0.022980746676253244
9565.968741037283	0.024954434321180566
