Energy_(eV)	Live_Counts
9550.0	4.44444444
9550.25	7.65432099
9550.5	5.67901235
9550.75	7.40740741
9551.0	5.43344036
9551.25	5.18646579
9551.5	7.65621141
9551.75	2.96369474
9552.0	8.14613676
9552.25	7.16049383
9552.5	8.88888889
9552.75	6.17131572
9553.0	7.90318597
9553.25	7.89928413
9553.5	5.43209877
9553.75	7.90123457
9554.0	6.41975309
9554.25	8.88669464
9554.5	8.39506173
9554.75	6.17131572
9555.0	7.65432099
9555.25	10.3678104
9555.5	7.40375123
9555.75	8.64197531
9556.0	8.64197531
9556.25	10.3678104
9556.5	8.3971351
9556.75	13.0864198
9557.0	9.62962963
9557.25	7.65432099
9557.5	8.14814815
9557.75	13.0864198
9558.0	9.38271605
9558.25	10.3703704
9558.5	11.8518519
9558.75	13.0864198
9559.0	13.5768946
9559.25	11.8489262
9559.5	15.0617284
9559.75	14.5679012
9560.0	14.3245246
9560.25	15.8063719
9560.5	18.2716049
9560.75	15.5555556
9561.0	22.4635892
9561.25	19.2592593
9561.5	18.5185185
9561.75	23.9506173
9562.0	17.5265367
9562.25	25.6790123
9562.5	22.7216597
9562.75	26.4197531
9563.0	30.1160207
9563.25	28.1342547
9563.5	31.6049383
9563.75	34.8234132
9564.0	33.8271605
9564.25	36.2962963
9564.5	33.8271605
9564.75	40.0
9565.0	44.4444444
9565.25	42.7160494
9565.5	46.1728395
9565.75	51.8518519
9566.0	48.9009632
9566.25	52.6055816
9566.5	50.1234568
9566.75	62.962963
9567.0	64.4603606
9567.25	66.9135802
9567.5	72.5925926
9567.75	87.9229439
9568.0	90.617284
9568.25	88.6200938
9568.5	94.8148148
9568.75	112.373426
9569.0	122.716049
9569.25	137.003209
9569.5	157.56977
9569.75	159.753086
9570.0	174.85799
9570.25	198.814522
9570.5	208.641975
9570.75	230.921215
9571.0	252.161027
9571.25	254.877748
9571.5	250.864198
9571.75	266.91358
9572.0	276.364534
9572.25	289.876543
9572.5	305.507533
9572.75	313.904668
9573.0	311.604938
9573.25	317.946186
9573.5	341.156126
9573.75	344.035564
9574.0	332.42776
9574.25	314.320988
9574.5	294.393677
9574.75	287.796443
9575.0	254.320988
9575.25	240.800198
9575.5	232.403062
9575.75	204.197531
9576.0	174.567901
9576.25	163.003211
9576.5	143.739195
9576.75	139.506173
9577.0	134.354162
9577.25	126.91358
9577.5	118.083004
9577.75	102.469136
9578.0	93.8271605
9578.25	93.0634411
9578.5	85.1851852
9578.75	87.9012346
9579.0	73.5620834
9579.25	68.3950617
9579.5	72.116572
9579.75	62.962963
9580.0	59.5208694
9580.25	55.3223018
9580.5	48.1481481
9580.75	48.9130435
9581.0	37.274747
9581.25	40.7508027
9581.5	39.7629044
9581.75	32.0987654
9582.0	30.617284
9582.25	36.5432099
9582.5	34.5679012
9582.75	31.1111111
9583.0	28.3950617
9583.25	22.962963
9583.5	27.4074074
9583.75	23.4567901
9584.0	26.6600839
9584.25	20.9928377
9584.5	19.9950629
9584.75	21.2398123
9585.0	17.0328314
9585.25	17.037037
9585.5	17.037037
9585.75	13.8339921
9586.0	12.5894841
9586.25	13.8271605
9586.5	12.345679
9586.75	13.0831893
9587.0	9.38271605
9587.25	12.3426314
9587.5	10.6199061
9587.75	9.87654321
9588.0	10.3703704
9588.25	8.39298939
9588.5	10.1234568
9588.75	6.41816835
9589.0	10.3703704
9589.25	9.13580247
9589.5	9.62962963
9589.75	9.3803999
9590.0	9.13354727
9590.25	6.91358025
9590.5	8.88669464
9590.75	6.17283951
9591.0	7.89928413
9591.25	5.92300099
9591.5	6.17283951
9591.75	5.67901235
9592.0	7.16049383
9592.25	6.17436404
9592.5	4.69135802
9592.75	5.92592593
9593.0	6.4213386
9593.25	4.69135802
9593.5	4.9382716
9593.75	5.92592593
9594.0	4.19753086
9594.25	3.70278943
9594.5	3.45679012
9594.75	3.20908418
9595.0	4.69135802
9595.25	4.19753086
9595.5	4.9382716
9595.75	5.18518519
9596.0	6.17436404
9596.25	3.94866732
9596.5	4.93949123
9596.75	2.4691358
9597.0	1.97530864
9597.25	4.93705258
9597.5	4.19649469
9597.75	3.45679012
9598.0	1.97482103
9598.25	2.46974562
9598.5	4.44444444
9598.75	4.19753086
9599.0	2.96369474
9599.25	4.19753086
9599.5	3.70461842
9599.75	1.2345679
9600.0	2.96296296
9600.25	2.96296296
9600.5	4.44444444
9600.75	2.22222222
9601.0	2.4691358
9601.25	2.4691358
9601.5	2.22167366
9601.75	3.20987654
9602.0	2.4691358
9602.25	2.96296296
9602.5	1.97530864
9602.75	2.22167366
9603.0	2.22222222
9603.25	2.96442688
9603.5	1.48148148
9603.75	2.46852629
9604.0	1.7279684
9604.25	1.72839506
9604.5	2.96223155
9604.75	1.2345679
9605.0	2.71604938
9605.25	3.45679012
9605.5	2.4691358
9605.75	1.97482103
9606.0	2.22222222
9606.25	3.20987654
9606.5	2.22222222
9606.75	2.22222222
9607.0	3.95061728
9607.25	3.20987654
9607.5	1.2345679
9607.75	1.48184737
9608.0	2.4691358
9608.25	1.48148148
9608.5	3.20987654
9608.75	1.2345679
9609.0	1.97530864
9609.25	3.45679012
9609.5	1.2345679
9609.75	1.72839506
9610.0	2.4691358
9610.25	2.22222222
9610.5	1.48148148
9610.75	2.22222222
9611.0	1.2345679
9611.25	1.97530864
9611.5	1.7279684
9611.75	2.71604938
9612.0	2.22222222
9612.25	3.20987654
9612.5	1.72839506
9612.75	1.48111577
9613.0	2.22222222
9613.25	1.97482103
9613.5	2.71604938
9613.75	1.23395854
9614.0	1.97482103
9614.25	1.72882193
9614.5	1.72839506
9614.75	2.71604938
9615.0	1.2345679
9615.25	1.72839506
9615.5	1.72839506
9615.75	1.97530864
9616.0	2.71537892
9616.25	1.97579649
9616.5	1.97530864
9616.75	1.2345679
9617.0	1.7279684
9617.25	2.4691358
9617.5	1.7279684
9617.75	2.96369474
9618.0	2.22222222
9618.25	3.20987654
9618.5	1.72882193
9618.75	2.22167366
9619.0	0.987898246
9619.25	1.72882193
9619.5	2.22222222
9619.75	1.23487281
9620.0	0.740740741
9620.25	1.72839506
9620.5	1.48111577
9620.75	1.2345679
9621.0	3.45764386
9621.25	2.71672018
9621.5	0.493705258
9621.75	1.97579649
9622.0	1.72839506
9622.25	1.2345679
9622.5	1.97530864
9622.75	0.987654321
9623.0	0.987410516
9623.25	0.49382716
9623.5	2.46974562
9623.75	2.22277105
9624.0	0.49382716
9624.25	0.987898246
9624.5	2.4691358
9624.75	2.22222222
9625.0	1.23426314
9625.25	0.49382716
9625.5	1.97482103
9625.75	1.97579649
9626.0	2.46852629
9626.25	1.97530864
9626.5	1.48148148
9626.75	2.96296296
9627.0	1.48148148
9627.25	1.48148148
9627.5	1.23487281
9627.75	0.740740741
9628.0	0.987410516
9628.25	2.22222222
9628.5	2.22222222
9628.75	1.97482103
9629.0	1.48111577
9629.25	1.48148148
9629.5	0.740557887
9629.75	2.96223155
9630.0	1.67290886
9630.25	1.84769039
9630.5	1.74777159
9630.75	2.09732591
9631.0	1.52309613
9631.25	1.42318544
9631.5	1.67290886
9631.75	1.84769039
9632.0	1.82267609
9632.25	1.42318544
9632.5	1.57299443
9632.75	1.29837703
9633.0	1.39825218
9633.25	1.29837703
9633.5	1.24843945
9633.75	1.5980424
9634.0	1.54806492
9634.25	1.87265918
9634.5	1.69783526
9634.75	1.54802627
9635.0	1.54802627
9635.25	1.99745325
9635.5	1.62297129
9635.75	1.87261242
9636.0	1.64789893
9636.25	1.89762797
9636.5	1.89762797
9636.75	1.87270594
9637.0	1.74777159
9637.25	1.5230581
9637.5	1.62293076
9637.75	2.0474407
9638.0	1.57299443
9638.25	1.79775281
9638.5	1.72276041
9638.75	1.57299443
9639.0	1.49808994
9639.25	2.09732591
9639.5	1.4481536
9639.75	1.89758058
9640.0	2.04738958
9640.25	1.52309613
9640.5	1.72280343
9640.75	1.74777159
9641.0	1.77278402
9641.25	1.24840828
9641.5	1.84764425
9641.75	1.42322097
9642.0	1.92254875
9642.25	1.42322097
9642.5	1.67290886
9642.75	1.5980025
9643.0	1.74781523
9643.25	1.54810357
9643.5	1.77273976
9643.75	1.62297129
9644.0	1.79775281
9644.25	2.19725343
9644.5	1.74777159
9644.75	1.49808994
9645.0	1.67282533
9645.25	1.77278402
9645.5	2.19725343
9645.75	1.94756554
9646.0	2.14720863
9646.25	1.67290886
9646.5	1.79770792
9646.75	1.44818976
9647.0	1.89758058
9647.25	1.82267609
9647.5	2.2471349
9647.75	1.94751692
9648.0	2.2471349
9648.25	1.92254875
9648.5	1.97243583
9648.75	1.92250075
9649.0	2.27210307
9649.25	1.94756554
9649.5	2.02247191
9649.75	2.34700757
9650.0	1.89762797
9650.25	2.14726224
9650.5	2.2721598
9650.75	2.32209738
9651.0	2.34706617
9651.25	2.57178527
9651.5	2.84644195
9651.75	2.87133904
9652.0	2.99617987
9652.25	2.99617987
9652.5	2.92127537
9652.75	3.24586153
9653.0	3.44569288
9653.25	3.52051135
9653.5	2.84651302
9653.75	3.27082969
9654.0	3.14598886
9654.25	3.57053683
9654.5	2.84644195
9654.75	3.29596245
9655.0	3.54556804
9655.25	3.44569288
9655.5	4.06981099
9655.75	4.66904697
9656.0	4.69401513
9656.25	3.995106
9656.5	4.51935081
9656.75	5.26841448
9657.0	5.11860175
9657.25	5.66777359
9657.5	5.74282147
9657.75	6.54165938
9658.0	6.39216959
9658.25	6.29213483
9658.5	5.54320957
9658.75	5.49285928
9659.0	5.59300874
9659.25	4.61922597
9659.5	4.26966292
9659.75	3.79525593
9660.0	3.74522484
9660.25	3.07108437
9660.5	2.87141074
9660.75	2.77146638
9661.0	2.32209738
9661.25	2.4968789
9661.5	2.37203496
9661.75	2.17223041
9662.0	2.17217617
9662.25	2.04738958
9662.5	2.14736947
9662.75	1.74781523
9663.0	1.64789893
9663.25	2.24719101
9663.5	1.74777159
9663.75	1.67286709
9664.0	2.0474407
9664.25	2.12229408
9664.5	1.69783526
9664.75	2.07235774
9665.0	1.5980025
9665.25	1.44818976
9665.5	1.37324911
9665.75	2.19725343
9666.0	1.64789893
9666.25	1.39821727
9666.5	1.44822592
9666.75	1.24843945
9667.0	2.19725343
9667.25	1.57299443
9667.5	1.34828094
9667.75	1.3732834
9668.0	1.29840945
9668.25	1.64794007
9668.5	1.62297129
9668.75	1.34828094
9669.0	1.62297129
9669.25	1.57299443
9669.5	1.12356745
9669.75	1.29837703
9670.0	1.19847195
9670.25	1.57303371
9670.5	1.17353308
9670.75	1.14853562
9671.0	1.04871532
9671.25	1.14856429
9671.5	1.27337645
9671.75	1.04868914
9672.0	1.27340824
9672.25	1.27340824
9672.5	1.19850187
9672.75	1.14853562
9673.0	1.39821727
9673.25	1.27340824
9673.5	1.24840828
9673.75	1.29834461
9674.0	1.34831461
9674.25	1.27337645
9674.5	1.12356745
9674.75	1.24840828
9675.0	1.3732834
9675.25	1.04868914
9675.5	1.12356745
9675.75	0.923822127
9676.0	1.32334582
9676.25	1.27340824
9676.5	1.22344011
9676.75	1.34831461
9677.0	1.39821727
9677.25	1.29837703
9677.5	1.44818976
9677.75	1.12356745
9678.0	1.07363112
9678.25	1.22344011
9678.5	1.47312177
9678.75	1.17350378
9679.0	1.32331278
9679.25	1.14856429
9679.5	1.42318544
9679.75	0.923845194
9680.0	1.09862672
9680.25	0.998751561
9680.5	1.14856429
9680.75	1.04866295
9681.0	0.998751561
9681.25	0.724094881
9681.5	1.24840828
9681.75	1.07365793
9682.0	1.14853562
9682.25	0.724094881
9682.5	1.04866295
9682.75	1.22347066
9683.0	0.973734146
9683.25	0.923822127
9683.5	0.898853961
9683.75	1.04868914
9684.0	1.04868914
9684.25	0.973782772
9684.5	1.02369479
9684.75	0.998726624
9685.0	0.873907615
9685.25	1.04868914
9685.5	1.04866295
9685.75	1.12356745
9686.0	0.823970037
9686.25	1.07365793
9686.5	0.948813983
9686.75	0.823970037
9687.0	0.998726624
9687.25	1.19847195
9687.5	0.848938826
9687.75	1.09859929
9688.0	0.973782772
9688.25	0.898876404
9688.5	0.823949464
9688.75	1.14853562
9689.0	1.12356745
9689.25	0.998751561
9689.5	0.973782772
9689.75	1.17353308
9690.0	0.724094881
9690.25	0.948790292
9690.5	0.79896135
9690.75	0.873907615
9691.0	0.998726624
9691.25	1.02369479
9691.5	0.599250936
9691.75	0.84891763
9692.0	0.873907615
9692.25	0.84891763
9692.5	0.798981299
9692.75	0.823928892
9693.0	0.898876404
9693.25	0.724058724
9693.5	1.04866295
9693.75	0.848960024
9694.0	0.948813983
9694.25	0.973758458
9694.5	0.973758458
9694.75	0.774032459
9695.0	0.699143549
9695.25	1.02366923
9695.5	0.873863977
9695.75	0.699126092
9696.0	0.848938826
9696.25	0.574267809
9696.5	1.07363112
9696.75	1.02372035
9697.0	1.07363112
9697.25	0.973807086
9697.5	0.84891763
9697.75	0.649172305
9698.0	0.948766603
9698.25	0.973782772
9698.5	0.973782772
9698.75	1.07363112
9699.0	0.973782772
9699.25	0.774013133
9699.5	1.07363112
9699.75	0.774032459
9700.0	0.923822127
