Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
291,2/6/2023,2:49:05 PM,127,22.2,138,21.8
292,2/6/2023,2:49:10 PM,127,22.2,138,21.8
293,2/6/2023,2:49:15 PM,127,22.2,138,21.8
294,2/6/2023,2:49:20 PM,127,22.3,138,21.8
295,2/6/2023,2:49:25 PM,127,22.3,139,21.8
296,2/6/2023,2:49:30 PM,128,22.3,139,21.8
297,2/6/2023,2:49:35 PM,128,22.3,139,21.8
298,2/6/2023,2:49:40 PM,128,22.3,139,21.8
299,2/6/2023,2:49:45 PM,128,22.3,139,21.8
300,2/6/2023,2:49:50 PM,128,22.3,139,21.8
301,2/6/2023,2:49:55 PM,128,22.3,139,21.8
302,2/6/2023,2:50:00 PM,128,22.3,139,21.8
303,2/6/2023,2:50:05 PM,128,22.3,139,21.8
304,2/6/2023,2:50:10 PM,128,22.3,139,21.8
305,2/6/2023,2:50:15 PM,129,22.3,140,21.8
306,2/6/2023,2:50:20 PM,129,22.3,140,21.8
307,2/6/2023,2:50:25 PM,129,22.3,140,21.8
308,2/6/2023,2:50:30 PM,129,22.3,140,21.8
309,2/6/2023,2:50:35 PM,129,22.3,140,21.8
310,2/6/2023,2:50:40 PM,129,22.3,140,21.8
311,2/6/2023,2:50:45 PM,129,22.3,140,21.8
312,2/6/2023,2:50:50 PM,129,22.3,140,21.8
313,2/6/2023,2:50:55 PM,129,22.3,140,21.8
314,2/6/2023,2:51:00 PM,129,22.3,140,21.8
315,2/6/2023,2:51:05 PM,130,22.3,140,21.8
316,2/6/2023,2:51:10 PM,130,22.3,140,21.8
317,2/6/2023,2:51:15 PM,130,22.3,141,21.8
318,2/6/2023,2:51:20 PM,130,22.3,141,21.8
319,2/6/2023,2:51:25 PM,130,22.3,141,21.8
320,2/6/2023,2:51:30 PM,130,22.3,141,21.8
321,2/6/2023,2:51:35 PM,130,22.3,140,21.8
322,2/6/2023,2:51:40 PM,130,22.3,141,21.8
323,2/6/2023,2:51:45 PM,130,22.3,141,21.8
324,2/6/2023,2:51:50 PM,130,22.3,141,21.8
325,2/6/2023,2:51:55 PM,130,22.3,141,21.8
326,2/6/2023,2:52:00 PM,130,22.3,141,21.8
327,2/6/2023,2:52:05 PM,130,22.3,141,21.8
328,2/6/2023,2:52:10 PM,130,22.3,141,21.8
329,2/6/2023,2:52:15 PM,130,22.3,141,21.8
330,2/6/2023,2:52:20 PM,130,22.3,141,21.8
331,2/6/2023,2:52:25 PM,131,22.3,141,21.8
332,2/6/2023,2:52:30 PM,131,22.3,141,21.8
333,2/6/2023,2:52:35 PM,131,22.3,141,21.8
334,2/6/2023,2:52:40 PM,131,22.3,141,21.8
335,2/6/2023,2:52:45 PM,131,22.3,141,21.8
336,2/6/2023,2:52:50 PM,131,22.3,142,21.8
337,2/6/2023,2:52:55 PM,131,22.3,142,21.8
338,2/6/2023,2:53:00 PM,131,22.3,142,21.8
339,2/6/2023,2:53:05 PM,131,22.3,142,21.8
340,2/6/2023,2:53:10 PM,131,22.3,142,21.8
341,2/6/2023,2:53:15 PM,131,22.3,142,21.8
342,2/6/2023,2:53:20 PM,131,22.3,142,21.8
343,2/6/2023,2:53:25 PM,131,22.3,142,21.8
344,2/6/2023,2:53:30 PM,131,22.3,142,21.8
345,2/6/2023,2:53:35 PM,131,22.3,142,21.8
346,2/6/2023,2:53:40 PM,131,22.3,142,21.8
347,2/6/2023,2:53:45 PM,131,22.3,142,21.8
348,2/6/2023,2:53:50 PM,131,22.3,142,21.8
349,2/6/2023,2:53:55 PM,131,22.3,142,21.8
350,2/6/2023,2:54:00 PM,131,22.3,142,21.8
351,2/6/2023,2:54:05 PM,131,22.3,142,21.8
352,2/6/2023,2:54:10 PM,131,22.3,142,21.8
353,2/6/2023,2:54:15 PM,131,22.3,142,21.8
354,2/6/2023,2:54:20 PM,131,22.3,142,21.8
355,2/6/2023,2:54:25 PM,131,22.3,142,21.8
356,2/6/2023,2:54:30 PM,131,22.3,142,21.8
357,2/6/2023,2:54:35 PM,131,22.3,142,21.8
358,2/6/2023,2:54:40 PM,131,22.3,142,21.8
359,2/6/2023,2:54:45 PM,132,22.3,142,21.8
360,2/6/2023,2:54:50 PM,132,22.3,143,21.8
361,2/6/2023,2:54:55 PM,132,22.3,143,21.8
362,2/6/2023,2:55:00 PM,132,22.3,142,21.8
363,2/6/2023,2:55:05 PM,132,22.3,142,21.8
364,2/6/2023,2:55:10 PM,132,22.3,142,21.8
365,2/6/2023,2:55:15 PM,132,22.3,142,21.8
366,2/6/2023,2:55:20 PM,132,22.3,143,21.8
367,2/6/2023,2:55:25 PM,132,22.3,143,21.8
368,2/6/2023,2:55:30 PM,132,22.3,143,21.8
369,2/6/2023,2:55:35 PM,132,22.3,143,21.8
370,2/6/2023,2:55:40 PM,132,22.3,143,21.8
