Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
0,3/20/2023,7:28:23 PM,25,22.1,24,22.2
1,3/20/2023,7:28:28 PM,25,22.1,24,22.2
2,3/20/2023,7:28:33 PM,25,22.1,24,22.2
3,3/20/2023,7:28:38 PM,25,22.1,24,22.2
4,3/20/2023,7:28:43 PM,25,22.1,24,22.2
5,3/20/2023,7:28:48 PM,25,22.1,22,22.2
6,3/20/2023,7:28:53 PM,25,22.1,23,22.2
7,3/20/2023,7:28:58 PM,25,22.1,23,22.2
8,3/20/2023,7:29:03 PM,25,22.1,23,22.2
9,3/20/2023,7:29:08 PM,25,22.1,23,22.2
10,3/20/2023,7:29:13 PM,25,22.1,23,22.2
11,3/20/2023,7:29:18 PM,25,22.1,24,22.2
12,3/20/2023,7:29:23 PM,25,22.1,23,22.2
13,3/20/2023,7:29:28 PM,25,22.1,23,22.2
14,3/20/2023,7:29:33 PM,25,22.1,23,22.2
15,3/20/2023,7:29:38 PM,25,22.1,23,22.2
16,3/20/2023,7:29:43 PM,25,22.1,23,22.2
17,3/20/2023,7:29:48 PM,25,22.2,24,22.2
18,3/20/2023,7:29:53 PM,25,22.2,24,22.2
19,3/20/2023,7:29:58 PM,25,22.2,24,22.3
20,3/20/2023,7:30:03 PM,25,22.2,23,22.3
21,3/20/2023,7:30:08 PM,25,22.2,23,22.3
22,3/20/2023,7:30:13 PM,25,22.2,23,22.3
23,3/20/2023,7:30:18 PM,25,22.2,23,22.3
24,3/20/2023,7:30:23 PM,25,22.2,23,22.3
25,3/20/2023,7:30:28 PM,25,22.2,23,22.3
26,3/20/2023,7:30:33 PM,25,22.2,23,22.3
27,3/20/2023,7:30:38 PM,25,22.3,22,22.3
28,3/20/2023,7:30:43 PM,25,22.3,24,22.3
29,3/20/2023,7:30:48 PM,25,22.3,22,22.3
30,3/20/2023,7:30:53 PM,25,22.3,23,22.3
31,3/20/2023,7:30:58 PM,25,22.3,22,22.3
32,3/20/2023,7:31:03 PM,25,22.3,24,22.3
33,3/20/2023,7:31:08 PM,25,22.3,23,22.3
34,3/20/2023,7:31:13 PM,25,22.3,23,22.3
35,3/20/2023,7:31:18 PM,25,22.3,23,22.3
36,3/20/2023,7:31:23 PM,25,22.3,23,22.3
37,3/20/2023,7:31:28 PM,25,22.3,23,22.3
38,3/20/2023,7:31:33 PM,25,22.3,24,22.3
39,3/20/2023,7:31:38 PM,25,22.3,24,22.3
40,3/20/2023,7:31:43 PM,25,22.3,23,22.3
41,3/20/2023,7:31:48 PM,25,22.3,24,22.3
42,3/20/2023,7:31:53 PM,25,22.3,23,22.3
43,3/20/2023,7:31:58 PM,25,22.3,23,22.3
44,3/20/2023,7:32:03 PM,25,22.3,23,22.3
45,3/20/2023,7:32:08 PM,25,22.3,23,22.3
46,3/20/2023,7:32:13 PM,25,22.3,24,22.3
47,3/20/2023,7:32:18 PM,25,22.3,24,22.3
48,3/20/2023,7:32:23 PM,25,22.3,24,22.3
49,3/20/2023,7:32:28 PM,25,22.3,24,22.3
50,3/20/2023,7:32:33 PM,25,22.4,24,22.3
51,3/20/2023,7:32:38 PM,25,22.4,24,22.3
52,3/20/2023,7:32:43 PM,25,22.4,24,22.3
53,3/20/2023,7:32:48 PM,25,22.4,23,22.3
54,3/20/2023,7:32:53 PM,25,22.4,23,22.3
55,3/20/2023,7:32:58 PM,25,22.4,24,22.3
56,3/20/2023,7:33:03 PM,25,22.4,22,22.3
57,3/20/2023,7:33:08 PM,25,22.4,24,22.3
58,3/20/2023,7:33:13 PM,25,22.4,24,22.3
59,3/20/2023,7:33:18 PM,25,22.4,23,22.3
60,3/20/2023,7:33:23 PM,25,22.4,24,22.3
61,3/20/2023,7:33:28 PM,25,22.5,24,22.3
62,3/20/2023,7:33:33 PM,25,22.5,24,22.3
63,3/20/2023,7:33:38 PM,25,22.5,23,22.3
64,3/20/2023,7:33:43 PM,25,22.5,23,22.3
65,3/20/2023,7:33:48 PM,25,22.5,23,22.3
66,3/20/2023,7:33:53 PM,25,22.6,23,22.3
67,3/20/2023,7:33:58 PM,25,22.6,24,22.3
68,3/20/2023,7:34:03 PM,25,22.6,24,22.3
69,3/20/2023,7:34:08 PM,25,22.6,24,22.3
70,3/20/2023,7:34:13 PM,25,22.6,23,22.3
71,3/20/2023,7:34:18 PM,25,22.6,23,22.3
72,3/20/2023,7:34:23 PM,25,22.6,23,22.3
73,3/20/2023,7:34:28 PM,25,22.6,24,22.3
74,3/20/2023,7:34:33 PM,25,22.6,23,22.3
75,3/20/2023,7:34:38 PM,25,22.6,24,22.3
76,3/20/2023,7:34:43 PM,25,22.6,23,22.3
77,3/20/2023,7:34:48 PM,25,22.6,23,22.3
78,3/20/2023,7:34:53 PM,25,22.6,24,22.3
79,3/20/2023,7:34:58 PM,25,22.6,23,22.3
80,3/20/2023,7:35:03 PM,25,22.7,23,22.3
81,3/20/2023,7:35:08 PM,25,22.7,23,22.3
82,3/20/2023,7:35:13 PM,25,22.7,24,22.3
83,3/20/2023,7:35:18 PM,25,22.7,23,22.3
84,3/20/2023,7:35:23 PM,25,22.7,23,22.3
85,3/20/2023,7:35:28 PM,25,22.7,23,22.3
86,3/20/2023,7:35:33 PM,25,22.7,23,22.3
87,3/20/2023,7:35:38 PM,25,22.7,23,22.3
88,3/20/2023,7:35:43 PM,25,22.7,24,22.3
89,3/20/2023,7:35:48 PM,25,22.7,23,22.3
90,3/20/2023,7:35:53 PM,25,22.7,22,22.3
91,3/20/2023,7:35:58 PM,25,22.8,23,22.3
92,3/20/2023,7:36:03 PM,25,22.8,19,22.3
93,3/20/2023,7:36:08 PM,25,22.8,23,22.3
94,3/20/2023,7:36:13 PM,25,22.8,23,22.3
95,3/20/2023,7:36:18 PM,25,22.8,23,22.3
96,3/20/2023,7:36:23 PM,25,22.8,23,22.3
97,3/20/2023,7:36:28 PM,25,22.8,23,22.4
98,3/20/2023,7:36:33 PM,25,22.8,24,22.4
99,3/20/2023,7:36:38 PM,25,22.8,23,22.4
100,3/20/2023,7:36:43 PM,25,22.8,24,22.4
101,3/20/2023,7:36:48 PM,25,22.8,23,22.4
102,3/20/2023,7:36:53 PM,25,22.8,24,22.4
103,3/20/2023,7:36:58 PM,25,22.8,24,22.4
104,3/20/2023,7:37:03 PM,25,22.8,23,22.4
105,3/20/2023,7:37:08 PM,25,22.8,23,22.4
106,3/20/2023,7:37:13 PM,25,22.8,23,22.4
107,3/20/2023,7:37:18 PM,25,22.8,24,22.4
108,3/20/2023,7:37:23 PM,25,22.8,24,22.4
109,3/20/2023,7:37:28 PM,25,22.8,24,22.4
110,3/20/2023,7:37:33 PM,25,22.8,24,22.4
111,3/20/2023,7:37:38 PM,25,22.8,24,22.4
112,3/20/2023,7:37:43 PM,25,22.8,24,22.4
113,3/20/2023,7:37:48 PM,25,22.8,24,22.4
114,3/20/2023,7:37:53 PM,25,22.8,23,22.4
115,3/20/2023,7:37:58 PM,25,22.8,24,22.4
116,3/20/2023,7:38:03 PM,25,22.8,24,22.4
117,3/20/2023,7:38:08 PM,25,22.9,24,22.4
118,3/20/2023,7:38:13 PM,25,22.9,24,22.4
119,3/20/2023,7:38:18 PM,25,22.9,24,22.4
120,3/20/2023,7:38:23 PM,25,22.9,24,22.4
121,3/20/2023,7:38:28 PM,25,22.9,23,22.4
122,3/20/2023,7:38:33 PM,25,22.9,24,22.4
123,3/20/2023,7:38:38 PM,25,22.9,24,22.4
124,3/20/2023,7:38:43 PM,25,22.9,24,22.4
125,3/20/2023,7:38:48 PM,25,22.9,24,22.4
126,3/20/2023,7:38:53 PM,25,22.9,24,22.4
127,3/20/2023,7:38:58 PM,25,22.9,24,22.4
128,3/20/2023,7:39:03 PM,25,22.9,24,22.4
129,3/20/2023,7:39:08 PM,25,22.9,24,22.4
130,3/20/2023,7:39:13 PM,25,23.0,24,22.4
131,3/20/2023,7:39:18 PM,25,23.0,24,22.4
132,3/20/2023,7:39:23 PM,25,23.0,24,22.4
133,3/20/2023,7:39:28 PM,25,23.0,24,22.4
134,3/20/2023,7:39:33 PM,25,23.0,24,22.4
135,3/20/2023,7:39:38 PM,25,23.0,24,22.4
136,3/20/2023,7:39:43 PM,25,23.1,24,22.4
137,3/20/2023,7:39:48 PM,25,23.1,24,22.4
138,3/20/2023,7:39:53 PM,25,23.1,24,22.4
139,3/20/2023,7:39:58 PM,25,23.1,24,22.5
140,3/20/2023,7:40:03 PM,25,23.1,24,22.5
141,3/20/2023,7:40:08 PM,25,23.1,24,22.5
142,3/20/2023,7:40:13 PM,25,23.1,24,22.5
143,3/20/2023,7:40:18 PM,25,23.1,24,22.5
144,3/20/2023,7:40:23 PM,25,23.1,24,22.5
145,3/20/2023,7:40:28 PM,25,23.1,24,22.6
146,3/20/2023,7:40:33 PM,25,23.1,24,22.6
147,3/20/2023,7:40:38 PM,25,23.1,24,22.6
148,3/20/2023,7:40:43 PM,25,23.2,24,22.6
