Energy_(eV)	Live_Counts
9550.0	3.1041958614285714
9550.25	3.209423791428571
9550.5	3.3155486214285714
9550.75	3.52704962
9551.0	2.9981231985714283
9551.25	3.0336579757142856
9551.5	3.2452110585714284
9551.75	3.562627771428571
9552.0	2.8924859857142864
9552.25	3.068957428571429
9552.5	3.1036559928571426
9552.75	3.6329566971428564
9553.0	3.139495371428571
9553.25	3.3158535028571423
9553.5	3.7389770699999993
9553.75	3.3860083471428566
9554.0	4.055897585714285
9554.25	3.49189818
9554.5	2.7158404557142855
9554.75	3.9152307171428573
9555.0	2.8923118185714287
9555.25	3.5976659385714282
9555.5	3.4921071042857146
9555.75	4.197287117142857
9556.0	4.444575115714285
9556.25	3.527441465714286
9556.5	3.8799923028571426
9556.75	4.092102842857143
9557.0	3.7389684257142854
9557.25	4.726979858571428
9557.5	5.008626855714286
9557.75	5.2554273757142855
9558.0	5.749559085714286
9558.25	4.691479985714286
9558.5	5.361177614285714
9558.75	4.973187974285715
9559.0	4.938350072857142
9559.25	5.643739072857143
9559.5	5.53791887
9559.75	5.926143837142858
9560.0	6.878211325714285
9560.25	6.1024582914285705
9560.5	6.913815572857142
9560.75	6.949062697142858
9561.0	7.5485096999999985
9561.25	8.289564085714286
9561.5	7.830618307142857
9561.75	8.394957994285715
9562.0	9.134818714285714
9562.25	9.736024695714287
9562.5	10.228589018571427
9562.75	10.088436265714284
9563.0	11.744438522857143
9563.25	13.051861014285715
9563.5	11.817432212857144
9563.75	13.82664695714286
9564.0	14.886477142857144
9564.25	16.013717857142858
9564.5	15.872955185714286
9564.75	16.083576899999997
9565.0	17.70672637142857
9565.25	20.0332881
9565.5	18.83310577142857
9565.75	20.067830757142854
9566.0	22.400915071428575
9566.25	20.917038285714284
9566.5	22.294293485714288
9566.75	25.712622614285717
9567.0	26.59198487142857
9567.25	27.088145671428574
9567.5	28.67947885714286
9567.75	32.167065671428574
9568.0	34.218583728571424
9568.25	38.02587614285714
9568.5	40.98897128571429
9568.75	44.30477174285715
9569.0	52.523684571428575
9569.25	56.00816512857143
9569.5	63.944148857142864
9569.75	68.04479572857143
9570.0	76.1577157
9570.25	80.77894121428572
9570.5	85.89681167142858
9570.75	97.82716411428571
9571.0	102.15113725714285
9571.25	105.85570342857145
9571.5	110.7391422857143
9571.75	111.43635957142858
9572.0	117.86059042857144
9572.25	119.75694785714286
9572.5	127.0103142857143
9572.75	133.90721385714286
9573.0	135.27360614285715
9573.25	144.51903000000001
9573.5	143.6884322857143
9573.75	148.62830042857144
9574.0	148.61168500000002
9574.25	146.46561985714288
9574.5	137.0162362857143
9574.75	132.03304071428573
9575.0	120.74515985714285
9575.25	116.04529885714287
9575.5	102.58220924285713
9575.75	92.00538557142859
9576.0	85.92000494285715
9576.25	77.42246814285714
9576.5	70.40095921428572
9576.75	65.82237957142857
9577.0	57.287923128571435
9577.25	56.04938368571428
9577.5	51.29467468571429
9577.75	47.54672457142857
9578.0	47.583783828571434
9578.25	43.20371255714286
9578.5	41.626948171428566
9578.75	41.02271065714286
9579.0	36.61783424285714
9579.25	36.403458
9579.5	31.854203971428575
9579.75	29.66318922857143
9580.0	28.291262728571432
9580.25	26.736177214285714
9580.5	24.024448299999996
9580.75	21.870316142857146
9581.0	19.683254428571427
9581.25	21.127302714285715
9581.5	18.307470685714286
9581.75	17.4274485
9582.0	17.000779728571427
9582.25	15.730851414285711
9582.5	15.343915357142858
9582.75	13.2649909
9583.0	13.64941817142857
9583.25	13.158308071428573
9583.5	11.040173055714288
9583.75	11.817301765714287
9584.0	10.37012678142857
9584.25	10.087992131428573
9584.5	10.052918972857142
9584.75	10.123082372857143
9585.0	8.783635031428572
9585.25	9.029826138571428
9585.5	8.07746222
9585.75	6.243673852857143
9586.0	7.548736235714286
9586.25	6.243203518571429
9586.5	6.631254081428571
9586.75	6.2433862457142855
9587.0	5.925891304285715
9587.25	5.502811204285714
9587.5	5.220589477142857
9587.75	4.726413780000001
9588.0	5.1497376699999995
9588.25	4.479596004285714
9588.5	4.5503952228571425
9588.75	3.880514907142857
9589.0	4.938271604285714
9589.25	4.232795592857143
9589.5	3.42103785
9589.75	3.9854639914285714
9590.0	4.5853899914285705
9590.25	3.527363262857143
9590.5	3.3504563571428574
9590.75	3.668256268571429
9591.0	2.927846452857143
9591.25	2.962527597142857
9591.5	3.2451499085714284
9591.75	2.8922682371428574
9592.0	3.4562503571428564
9592.25	2.892573032857143
9592.5	2.433836382857143
9592.75	2.5042351042857143
9593.0	2.3633593171428573
9593.25	2.5045050428571427
9593.5	2.6809850914285716
9593.75	2.3985020242857145
9594.0	2.2575304742857143
9594.25	2.540057197142857
9594.5	2.4690051900000003
9594.75	2.4688746285714283
9595.0	1.9752390157142856
9595.25	2.116323748571429
9595.5	1.763546616142857
9595.75	1.9751955785714284
9596.0	2.2223180785714285
9596.25	2.3279639600000004
9596.5	1.9398959542857142
9596.75	1.9752302742857142
9597.0	1.7637991242857143
9597.25	1.76378168
9597.5	2.257399808571429
9597.75	2.1164979685714287
9598.0	1.1992597198571429
9598.25	1.6226969297142855
9598.5	1.5518453939999997
9598.75	1.9046399995714285
9599.0	1.3051669074285714
9599.25	1.587406125714286
9599.5	1.8694450628571426
9599.75	1.6929736682857144
9600.0	1.7637903917142859
9600.25	1.516728765142857
9600.5	1.6578135237142857
9600.75	1.6578396322857143
9601.0	1.4109609031428572
9601.25	1.7283341429999999
9601.5	1.0935266961428571
9601.75	1.3050101487142858
9602.0	1.3757920498571428
9602.25	1.3756701205714283
9602.5	1.4107084300000001
