Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
0,3/2/2023,1:14:30 PM,26,22.7,25,22.6
1,3/2/2023,1:14:35 PM,26,22.7,25,22.6
2,3/2/2023,1:14:40 PM,26,22.7,25,22.6
3,3/2/2023,1:14:45 PM,26,22.7,25,22.6
4,3/2/2023,1:14:50 PM,26,22.7,25,22.6
5,3/2/2023,1:14:55 PM,26,22.7,25,22.6
6,3/2/2023,1:15:00 PM,26,22.7,25,22.6
7,3/2/2023,1:15:05 PM,26,22.7,25,22.6
8,3/2/2023,1:15:10 PM,26,22.7,25,22.6
9,3/2/2023,1:15:15 PM,26,22.7,25,22.6
10,3/2/2023,1:15:20 PM,26,22.7,25,22.6
11,3/2/2023,1:15:25 PM,26,22.7,25,22.6
12,3/2/2023,1:15:30 PM,26,22.7,25,22.6
13,3/2/2023,1:15:35 PM,26,22.7,25,22.6
14,3/2/2023,1:15:40 PM,26,22.8,25,22.6
15,3/2/2023,1:15:45 PM,26,22.8,25,22.6
16,3/2/2023,1:15:50 PM,26,22.8,25,22.6
17,3/2/2023,1:15:55 PM,26,22.8,25,22.6
18,3/2/2023,1:16:00 PM,26,22.8,25,22.6
19,3/2/2023,1:16:05 PM,26,22.8,25,22.6
20,3/2/2023,1:16:10 PM,26,22.8,25,22.6
21,3/2/2023,1:16:15 PM,26,22.8,25,22.6
22,3/2/2023,1:16:20 PM,26,22.8,25,22.6
23,3/2/2023,1:16:25 PM,26,22.8,25,22.6
24,3/2/2023,1:16:30 PM,26,22.8,25,22.7
25,3/2/2023,1:16:35 PM,26,22.8,25,22.7
26,3/2/2023,1:16:40 PM,26,22.8,25,22.7
27,3/2/2023,1:16:45 PM,26,22.8,25,22.7
28,3/2/2023,1:16:50 PM,26,22.8,25,22.7
29,3/2/2023,1:16:55 PM,26,22.9,25,22.7
