Energy_(eV)	Live_Counts
9550.0	0.0025035684639161046
9550.25	0.0022532116178624758
9550.5	0.002420116181898228
9550.75	0.0018359502077730943
9551.0	0.0021702952092771672
9551.25	0.0022532116178624758
9551.5	0.0023366638998803518
9551.75	0.0014186887943038959
9552.0	0.0021692237226579735
9552.25	0.002336087086719314
9552.5	0.0013352365122860197
9552.75	0.002002854771808847
9553.0	0.002420116181898228
9553.25	0.0019194024897909708
9553.5	0.0017524979257552184
9553.75	0.002336087086719314
9554.0	0.0015852019518230996
9554.25	0.002336087086719314
9554.5	0.001752930745174677
9554.75	0.0020857920406273035
9555.0	0.0023366638998803518
9555.25	0.002753245496872665
9555.5	0.0028366771789033354
9555.75	0.0023366638998803518
9556.0	0.0023372409969460535
9556.25	0.003338915706060285
9556.5	0.0033380912840948666
9556.75	0.0034215435694925603
9557.0	0.0032554428139157507
9557.25	0.003922257268359453
9557.5	0.002838078353193078
9557.75	0.0035884481470475826
9558.0	0.003923225957831661
9558.25	0.004171584067735337
9558.5	0.0040891618121163004
9558.75	0.0037553526908044306
9559.0	0.0040891618121163004
9559.25	0.0048390375442596036
9559.5	0.003923225957831661
9559.75	0.0052574937874051075
9560.0	0.004923684632295063
9560.25	0.004756780088538215
9560.5	0.004923684632295063
9560.75	0.005424398331161955
9561.0	0.006757966200546662
9561.25	0.005507850619939467
9561.5	0.005925112030028847
9561.75	0.007508851348962146
9562.0	0.006173944429711788
9562.25	0.007844514502920731
9562.5	0.007761062247941394
9562.75	0.009430107888298919
9563.0	0.009513560143278256
9563.25	0.007927966791698242
9563.5	0.009344348333357986
9563.75	0.008762489611877004
9564.0	0.010428960203136517
9564.25	0.011850224060057694
9564.5	0.012267485470147077
9564.75	0.01051239190882591
9565.0	0.01351926970041522
9565.25	0.014103435688059622
9565.5	0.015776376703192277
9565.75	0.015104863051995234
9566.0	0.018359502077730946
9566.25	0.01677805143596523
9566.5	0.019027120320354685
9566.75	0.01961128630799909
9567.0	0.0206127136719347
9567.25	0.020946522793246568
9567.5	0.023628664313016308
9567.75	0.02353354354256037
9568.0	0.027115296541674213
