Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
103,3/3/2023,2:03:57 PM,80,23.6,56,22.8
104,3/3/2023,2:04:02 PM,80,23.6,56,22.8
105,3/3/2023,2:04:07 PM,81,23.6,56,22.8
106,3/3/2023,2:04:12 PM,81,23.6,56,22.8
107,3/3/2023,2:04:17 PM,81,23.6,57,22.8
108,3/3/2023,2:04:22 PM,81,23.6,57,22.8
109,3/3/2023,2:04:27 PM,81,23.6,57,22.8
110,3/3/2023,2:04:32 PM,82,23.6,57,22.8
111,3/3/2023,2:04:37 PM,82,23.6,57,22.8
112,3/3/2023,2:04:42 PM,82,23.6,57,22.8
113,3/3/2023,2:04:47 PM,82,23.6,58,22.8
114,3/3/2023,2:04:52 PM,82,23.6,58,22.8
115,3/3/2023,2:04:57 PM,82,23.6,58,22.8
116,3/3/2023,2:05:02 PM,82,23.6,58,22.8
117,3/3/2023,2:05:07 PM,83,23.6,58,22.8
118,3/3/2023,2:05:12 PM,83,23.6,58,22.8
119,3/3/2023,2:05:17 PM,83,23.6,58,22.8
120,3/3/2023,2:05:22 PM,83,23.6,58,22.8
121,3/3/2023,2:05:27 PM,83,23.6,59,22.8
122,3/3/2023,2:05:32 PM,83,23.6,59,22.8
123,3/3/2023,2:05:37 PM,83,23.6,59,22.8
124,3/3/2023,2:05:42 PM,83,23.6,59,22.8
125,3/3/2023,2:05:47 PM,84,23.6,59,22.8
126,3/3/2023,2:05:52 PM,84,23.6,59,22.8
127,3/3/2023,2:05:57 PM,84,23.6,58,22.8
128,3/3/2023,2:06:02 PM,84,23.6,58,22.8
129,3/3/2023,2:06:07 PM,84,23.6,59,22.8
130,3/3/2023,2:06:12 PM,84,23.6,59,22.8
131,3/3/2023,2:06:17 PM,84,23.6,59,22.8
132,3/3/2023,2:06:22 PM,84,23.6,59,22.8
133,3/3/2023,2:06:27 PM,84,23.6,59,22.8
134,3/3/2023,2:06:32 PM,84,23.6,59,22.8
135,3/3/2023,2:06:37 PM,84,23.6,59,22.8
136,3/3/2023,2:06:42 PM,84,23.6,59,22.8
137,3/3/2023,2:06:47 PM,85,23.6,59,22.8
138,3/3/2023,2:06:52 PM,85,23.6,59,22.8
139,3/3/2023,2:06:57 PM,85,23.6,59,22.8
140,3/3/2023,2:07:02 PM,85,23.6,59,22.8
141,3/3/2023,2:07:07 PM,85,23.6,59,22.8
142,3/3/2023,2:07:12 PM,85,23.6,59,22.8
143,3/3/2023,2:07:17 PM,85,23.6,59,22.8
144,3/3/2023,2:07:22 PM,85,23.6,59,22.8
