Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
0,3/15/2023,8:15:18 PM,56,24.3,71,23.9
1,3/15/2023,8:15:23 PM,57,24.3,71,23.9
2,3/15/2023,8:15:28 PM,57,24.3,72,23.9
3,3/15/2023,8:15:33 PM,57,24.3,74,23.9
4,3/15/2023,8:15:38 PM,58,24.3,74,23.9
5,3/15/2023,8:15:43 PM,58,24.3,74,23.9
6,3/15/2023,8:15:48 PM,58,24.3,76,23.9
7,3/15/2023,8:15:53 PM,59,24.3,76,23.9
8,3/15/2023,8:15:58 PM,59,24.3,77,23.9
9,3/15/2023,8:16:03 PM,59,24.3,77,23.9
10,3/15/2023,8:16:08 PM,60,24.3,78,23.8
11,3/15/2023,8:16:13 PM,60,24.3,78,23.8
12,3/15/2023,8:16:18 PM,60,24.3,80,23.8
13,3/15/2023,8:16:23 PM,61,24.3,80,23.8
14,3/15/2023,8:16:28 PM,61,24.3,81,23.8
15,3/15/2023,8:16:33 PM,61,24.3,81,23.8
16,3/15/2023,8:16:38 PM,62,24.3,81,23.8
17,3/15/2023,8:16:43 PM,62,24.3,80,23.8
18,3/15/2023,8:16:48 PM,62,24.3,80,23.8
19,3/15/2023,8:16:53 PM,62,24.3,81,23.8
20,3/15/2023,8:16:58 PM,63,24.2,81,23.8
21,3/15/2023,8:17:03 PM,63,24.2,81,23.8
22,3/15/2023,8:17:08 PM,63,24.2,83,23.8
23,3/15/2023,8:17:13 PM,63,24.2,83,23.8
24,3/15/2023,8:17:18 PM,64,24.2,83,23.8
25,3/15/2023,8:17:23 PM,64,24.2,83,23.8
26,3/15/2023,8:17:28 PM,64,24.2,83,23.8
27,3/15/2023,8:17:33 PM,64,24.2,83,23.8
28,3/15/2023,8:17:38 PM,65,24.2,85,23.8
29,3/15/2023,8:17:43 PM,65,24.2,85,23.8
30,3/15/2023,8:17:48 PM,65,24.2,85,23.8
31,3/15/2023,8:17:53 PM,66,24.2,84,23.8
32,3/15/2023,8:17:58 PM,66,24.2,85,23.8
33,3/15/2023,8:18:03 PM,66,24.2,85,23.8
34,3/15/2023,8:18:08 PM,66,24.2,85,23.8
35,3/15/2023,8:18:13 PM,67,24.2,86,23.8
36,3/15/2023,8:18:18 PM,67,24.2,86,23.8
37,3/15/2023,8:18:23 PM,67,24.2,86,23.8
38,3/15/2023,8:18:28 PM,68,24.2,88,23.7
39,3/15/2023,8:18:33 PM,68,24.2,88,23.7
40,3/15/2023,8:18:38 PM,68,24.2,87,23.7
41,3/15/2023,8:18:43 PM,68,24.2,87,23.7
42,3/15/2023,8:18:48 PM,69,24.2,87,23.7
43,3/15/2023,8:18:53 PM,69,24.2,87,23.7
44,3/15/2023,8:18:58 PM,69,24.2,88,23.7
45,3/15/2023,8:19:03 PM,69,24.1,88,23.7
46,3/15/2023,8:19:08 PM,69,24.1,88,23.7
47,3/15/2023,8:19:13 PM,70,24.1,88,23.7
48,3/15/2023,8:19:18 PM,70,24.1,88,23.7
49,3/15/2023,8:19:23 PM,70,24.1,91,23.7
50,3/15/2023,8:19:28 PM,70,24.1,90,23.7
51,3/15/2023,8:19:33 PM,71,24.1,90,23.7
52,3/15/2023,8:19:38 PM,71,24.1,88,23.7
53,3/15/2023,8:19:43 PM,71,24.1,89,23.7
54,3/15/2023,8:19:48 PM,72,24.1,89,23.7
55,3/15/2023,8:19:53 PM,72,24.1,89,23.7
56,3/15/2023,8:19:58 PM,72,24.1,89,23.7
57,3/15/2023,8:20:03 PM,72,24.1,89,23.7
58,3/15/2023,8:20:08 PM,72,24.1,90,23.7
59,3/15/2023,8:20:13 PM,73,24.1,90,23.6
60,3/15/2023,8:20:18 PM,73,24.1,92,23.6
61,3/15/2023,8:20:23 PM,73,24.1,92,23.6
62,3/15/2023,8:20:28 PM,74,24.1,92,23.6
63,3/15/2023,8:20:33 PM,74,24.1,92,23.6
64,3/15/2023,8:20:38 PM,74,24.1,93,23.6
65,3/15/2023,8:20:43 PM,74,24.1,92,23.6
66,3/15/2023,8:20:48 PM,75,24.1,92,23.6
67,3/15/2023,8:20:53 PM,75,24.1,92,23.6
68,3/15/2023,8:20:58 PM,75,24.1,92,23.6
69,3/15/2023,8:21:03 PM,75,24.1,92,23.6
70,3/15/2023,8:21:08 PM,76,24.1,91,23.6
71,3/15/2023,8:21:13 PM,76,24.1,92,23.6
72,3/15/2023,8:21:18 PM,76,24.1,92,23.6
73,3/15/2023,8:21:23 PM,76,24.1,93,23.6
74,3/15/2023,8:21:28 PM,76,24.1,93,23.6
75,3/15/2023,8:21:33 PM,77,24.1,92,23.6
76,3/15/2023,8:21:38 PM,77,24.1,93,23.6
77,3/15/2023,8:21:43 PM,77,24.1,93,23.6
78,3/15/2023,8:21:48 PM,77,24.1,93,23.6
79,3/15/2023,8:21:53 PM,78,24.1,96,23.6
80,3/15/2023,8:21:58 PM,78,24.0,96,23.6
81,3/15/2023,8:22:03 PM,78,24.0,96,23.6
82,3/15/2023,8:22:08 PM,78,24.0,95,23.6
83,3/15/2023,8:22:13 PM,79,24.0,95,23.5
84,3/15/2023,8:22:18 PM,79,24.0,95,23.5
85,3/15/2023,8:22:23 PM,79,23.9,94,23.5
86,3/15/2023,8:22:28 PM,79,23.9,94,23.5
87,3/15/2023,8:22:33 PM,79,23.9,95,23.5
88,3/15/2023,8:22:38 PM,80,23.9,95,23.5
89,3/15/2023,8:22:43 PM,80,23.9,96,23.4
90,3/15/2023,8:22:48 PM,80,23.9,96,23.4
91,3/15/2023,8:22:53 PM,80,23.9,96,23.4
92,3/15/2023,8:22:58 PM,81,23.9,95,23.4
93,3/15/2023,8:23:03 PM,81,23.9,95,23.4
94,3/15/2023,8:23:08 PM,81,23.9,95,23.4
95,3/15/2023,8:23:13 PM,81,23.9,96,23.4
96,3/15/2023,8:23:18 PM,82,23.9,96,23.4
97,3/15/2023,8:23:23 PM,82,23.9,96,23.4
98,3/15/2023,8:23:28 PM,82,23.9,96,23.4
99,3/15/2023,8:23:33 PM,82,23.9,96,23.4
100,3/15/2023,8:23:38 PM,82,23.9,97,23.4
101,3/15/2023,8:23:43 PM,82,23.9,97,23.4
