Legend:

1-P =,Bottom Process
1-A =,Bottom Ambient
2-P =,Top Process
2-A =,Top Ambient


Interval:,5,Seconds
DataPoint,LogDate,LogTime,1-P °C,1-A °C,2-P °C,2-A °C
0,3/9/2023,3:14:38 PM,22,22.6,22,22.3
1,3/9/2023,3:14:43 PM,22,22.6,22,22.3
2,3/9/2023,3:14:48 PM,22,22.6,23,22.3
3,3/9/2023,3:14:53 PM,22,22.6,22,22.3
4,3/9/2023,3:14:58 PM,22,22.6,22,22.3
5,3/9/2023,3:15:03 PM,22,22.6,22,22.3
6,3/9/2023,3:15:08 PM,22,22.6,22,22.3
7,3/9/2023,3:15:13 PM,22,22.6,22,22.3
8,3/9/2023,3:15:18 PM,22,22.6,23,22.3
9,3/9/2023,3:15:23 PM,23,22.6,23,22.3
10,3/9/2023,3:15:28 PM,23,22.6,22,22.3
11,3/9/2023,3:15:33 PM,23,22.6,22,22.3
12,3/9/2023,3:15:38 PM,23,22.6,23,22.3
13,3/9/2023,3:15:43 PM,23,22.6,23,22.3
14,3/9/2023,3:15:48 PM,23,22.6,23,22.3
15,3/9/2023,3:15:53 PM,23,22.6,23,22.3
16,3/9/2023,3:15:58 PM,23,22.6,22,22.3
17,3/9/2023,3:16:03 PM,23,22.6,22,22.3
18,3/9/2023,3:16:08 PM,23,22.6,22,22.3
19,3/9/2023,3:16:13 PM,23,22.6,22,22.3
20,3/9/2023,3:16:18 PM,23,22.6,22,22.3
21,3/9/2023,3:16:23 PM,23,22.6,24,22.3
22,3/9/2023,3:16:28 PM,23,22.6,23,22.3
23,3/9/2023,3:16:33 PM,23,22.6,21,22.3
24,3/9/2023,3:16:38 PM,23,22.6,23,22.3
25,3/9/2023,3:16:43 PM,23,22.6,23,22.3
26,3/9/2023,3:16:48 PM,22,22.6,22,22.3
27,3/9/2023,3:16:53 PM,22,22.6,22,22.3
28,3/9/2023,3:16:58 PM,22,22.6,22,22.3
29,3/9/2023,3:17:03 PM,22,22.6,22,22.3
30,3/9/2023,3:17:08 PM,22,22.6,22,22.3
